title,date
神华国华爪哇运维公司面向神华系统公开招聘公告,2017年06月13日
榆林公司乙二醇技术管理人员招录公告,2017年06月12日
中国节能减排有限公司公开招聘公告,2017年06月02日
神华国华电力公司2017年应届毕业生招聘公告,2017年05月23日
神华国能集团有限公司2017年社会招聘公告,2017年05月15日
神华神东电力有限责任公司2017年社会招聘公告,2017年05月15日
中国节能减排有限公司招聘公告,2017年05月15日
神华集团公司在京单位2017年应届毕业生公开招聘第一轮测试通知,2017年05月04日
中国节能减排有限公司银川神华公司枣泉煤矿污水处理厂劳务工招聘公告,2017年05月01日
国华投资公司下属国华实业公司公开招聘公告,2017年04月27日
国华能源投资有限公司（神华新能源有限责任公司）主管岗位公开招聘笔试、面试的通知,2017年04月27日
神华集团公司在京单位2017年应届毕业生招聘公告,2017年04月13日
国华能源投资有限公司（神华新能源有限责任公司）主管岗位公开招聘公告,2017年02月28日
国华投资公司下属神华国际城公开招聘公告,2017年02月15日
国华投资公司下属神华服务公司公开招聘公告,2017年02月12日
国华投资公司下属汉华国际饭店招聘公告,2017年01月25日
神华财务有限公司主管岗位公开招聘公告,2016年12月26日
神华销售集团2016年在神华系统内招聘销售、财务人员第二轮测试通知,2016年12月08日
神华四川能源有限公司招聘公告,2016年12月08日
神华销售集团公司2016年在神华系统内招聘销售、财务人员第一轮测试通知,2016年11月30日
中国节能减排有限公司缺编岗位神华系统内公开招聘公告,2016年11月25日
神华销售集团有限公司在神华系统内公开招聘销售、财务人员公告,2016年11月17日
神华黄骅港务公司关于神华系统内公开招聘财务管理人员的公告,2016年10月20日
神华（福建）能源有限责任公司2016年专业技术人员招聘公告,2016年09月26日
中国节能减排有限公司面向神华系统招聘公告,2016年06月16日
